EqpID,ModuleName,E10State,StatusCode,ProcessStatus,PutTime
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:00:55"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:01:05"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:01:22"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-07 05:01:57"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:02:06"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:02:30"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:02:39"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:03:38"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-07 05:03:49"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:04:09"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:04:12"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:04:19"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-07 05:04:22"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-07 05:05:12"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:05:22"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:05:34"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:05:48"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:05:51"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:06:19"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:06:35"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-07 05:06:37"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:06:46"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:07:45"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-07 05:07:54"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:08:38"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:08:41"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:08:48"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-07 05:08:51"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-07 05:09:03"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:09:14"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:09:54"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:10:03"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:10:44"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:11:00"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-07 05:11:02"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:11:12"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:11:46"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-07 05:11:57"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:12:26"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-07 05:12:42"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:12:52"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:13:53"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:14:10"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:14:21"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:14:30"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:14:49"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:15:06"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-07 05:15:08"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:15:17"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:15:28"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:15:38"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:15:59"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-07 05:17:12"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:17:21"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:17:37"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-07 05:17:47"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:17:59"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:18:16"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:18:18"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:18:26"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-07 05:18:27"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:18:36"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:18:49"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:18:55"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:18:58"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:19:11"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-07 05:19:14"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:19:23"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:20:08"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:21:06"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-07 05:21:15"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:21:27"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:21:38"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:21:43"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-07 05:21:49"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:22:01"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:22:10"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:22:22"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:22:38"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:22:59"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:23:08"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:23:29"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:24:34"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-07 05:24:44"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:25:01"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-07 05:25:08"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:25:17"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:25:18"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:25:29"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:25:38"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:25:48"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-07 05:25:58"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-07 05:26:07"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:26:17"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:26:19"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:26:29"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:27:23"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:27:58"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:28:08"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:28:14"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-07 05:28:18"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-07 05:28:30"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:28:30"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:28:39"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:28:47"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:29:09"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-07 05:29:20"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-07 05:29:35"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:29:46"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:30:13"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:30:22"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:30:43"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:31:04"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:31:14"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:31:19"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:31:35"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:31:37"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-07 05:31:46"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-07 05:32:38"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:32:48"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:33:02"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-07 05:33:04"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-07 05:33:12"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:33:14"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:33:33"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:33:43"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:34:04"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:34:21"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:34:31"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:34:41"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:35:28"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:35:44"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-07 05:36:00"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:36:10"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:36:23"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-07 05:36:34"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-07 05:36:38"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:36:48"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:37:03"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:37:11"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-07 05:37:21"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:37:32"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:37:49"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:38:35"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:38:44"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:38:50"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:39:06"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-07 05:39:52"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:40:02"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-07 05:40:11"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:40:13"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:40:22"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:40:23"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:40:39"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-07 05:40:48"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:41:23"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:41:34"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:41:51"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:42:01"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:42:11"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:42:42"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:42:59"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:43:03"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-07 05:43:13"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-07 05:43:31"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:43:40"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:44:13"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:44:23"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:44:41"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:44:44"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-07 05:44:52"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:45:03"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:45:20"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-07 05:45:41"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:45:51"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:46:04"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:46:14"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:46:32"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:46:48"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:47:03"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-07 05:47:14"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:47:34"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:47:43"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:48:10"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-07 05:48:20"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:48:37"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:49:04"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:49:21"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-07 05:49:31"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:49:42"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-07 05:49:53"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:49:56"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:50:02"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:50:05"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:50:24"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-07 05:50:33"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:51:28"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:51:37"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:52:10"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:52:11"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-07 05:52:20"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:52:43"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:52:55"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:52:58"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:53:12"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-07 05:53:23"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:53:32"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-07 05:53:54"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:54:03"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:54:18"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-07 05:54:28"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:55:01"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:55:10"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:55:49"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 05:55:59"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 05:56:12"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 05:56:16"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-07 05:56:26"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-07 05:56:40"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 05:56:44"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 05:56:50"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 05:57:00"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-07 05:57:13"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 05:57:23"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 05:57:50"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-07 05:58:00"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 05:58:49"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 05:59:02"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 05:59:06"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 05:59:11"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 05:59:50"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 06:00:00"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 06:00:03"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 06:00:20"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-07 06:00:40"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 06:00:51"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 06:01:07"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-07 06:01:25"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 06:01:34"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 06:01:52"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 06:01:56"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-07 06:02:03"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-07 06:02:05"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 06:02:50"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 06:03:07"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 06:03:17"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 06:03:27"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 06:03:57"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 06:04:06"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 06:04:14"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 06:04:30"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-07 06:04:40"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-07 06:04:46"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 06:04:49"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 06:04:56"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 06:05:57"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-07 06:06:07"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 06:06:18"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 06:06:19"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 06:06:35"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 06:06:46"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-07 06:06:56"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 06:07:21"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 06:07:30"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 06:07:33"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 06:07:49"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-07 06:08:43"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 06:08:52"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 06:09:09"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 06:09:19"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 06:09:25"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-07 06:09:36"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 06:10:01"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 06:10:20"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 06:10:37"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 06:10:47"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 06:10:56"
"Z2-BT02","WAD 1","PRD",0,"ProcessEnd","2020-08-07 06:11:16"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 06:11:26"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 06:11:41"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 06:11:57"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 06:11:59"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-07 06:12:10"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 06:12:51"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 06:13:00"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 06:13:27"
"Z2-BT02","WAD 1","PRD",1,"ProcessStart","2020-08-07 06:13:36"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 06:13:43"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 06:13:48"
"Z2-BT02","TEXTURE 1","PRD",0,"ProcessEnd","2020-08-07 06:14:00"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 06:14:05"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 06:14:10"
"Z2-BT02","WAD 2","PRD",0,"ProcessEnd","2020-08-07 06:14:27"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 06:14:37"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 06:14:50"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 06:14:59"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 06:15:40"
"Z2-BT02","TEXTURE 1","PRD",1,"ProcessStart","2020-08-07 06:15:50"
"Z2-BT02","PCS 1","PRD",0,"ProcessEnd","2020-08-07 06:16:33"
"Z2-BT02","RINSE 1","PRD",1,"ProcessStart","2020-08-07 06:16:43"
"Z2-BT02","RINSE 2","PRD",0,"ProcessEnd","2020-08-07 06:16:50"
"Z2-BT02","DIO3|HU","PRD",1,"ProcessStart","2020-08-07 06:17:06"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 06:17:16"
"Z2-BT02","WAD 2","PRD",1,"ProcessStart","2020-08-07 06:17:26"
"Z2-BT02","HU|HF","PRD",0,"ProcessEnd","2020-08-07 06:17:50"
"Z2-BT02","HWD","PRD",1,"ProcessStart","2020-08-07 06:18:06"
"Z2-BT02","WAD3","PRD",0,"ProcessEnd","2020-08-07 06:18:17"
"Z2-BT02","Unload Station","PRD",1,"ProcessStart","2020-08-07 06:18:26"
"Z2-BT02","TEXTURE 2","PRD",0,"ProcessEnd","2020-08-07 06:18:50"
"Z2-BT02","RINSE 2","PRD",1,"ProcessStart","2020-08-07 06:18:59"
"Z2-BT02","RINSE 1","PRD",0,"ProcessEnd","2020-08-07 06:19:23"
"Z2-BT02","TEXTURE 2","PRD",1,"ProcessStart","2020-08-07 06:19:34"
"Z2-BT02","DIO3|HU","PRD",0,"ProcessEnd","2020-08-07 06:19:56"
"Z2-BT02","PCS 1","PRD",1,"ProcessStart","2020-08-07 06:20:03"
"Z2-BT02","HU|HF","PRD",1,"ProcessStart","2020-08-07 06:20:06"
"Z2-BT02","HWD","PRD",0,"ProcessEnd","2020-08-07 06:20:57"
"Z2-BT02","WAD3","PRD",1,"ProcessStart","2020-08-07 06:21:07"
